accountNumber,balance,betweenness,communityId,communitySize,cycleCount,fraudScore,freq,inDegree,intermediateAccount,is_suspicious,outDegree,pagerank,regularIntervalTransaction,suspicious,triangleCount,type,user
ACC003286,99301.21,0.00045336659328911816,6,1017,1,20.74,9,7,35,False,5,0.00019377955697391059,True,False,2,CURRENT,User_3286
ACC003287,77076.49,3.068135182329174e-05,0,1045,0,2.58,4,3,3,False,1,7.81705255827345e-05,True,False,0,CURRENT,User_3287
ACC003288,85355.12,4.44472611141877e-05,3,990,0,5.02,36,2,8,False,4,1.9295245287581632e-05,True,False,0,BUSINESS,User_3288
ACC003289,70657.86,0.0002965137910955063,9,1048,0,28.17,50,12,48,False,4,0.00014370940534783652,True,False,0,BUSINESS,User_3289
ACC003290,17535.07,9.058940122350404e-05,3,990,0,6.56,13,4,12,False,3,5.3507138000524156e-05,True,False,0,BUSINESS,User_3290
ACC003291,12084.5,0.0006810849375823715,6,1017,0,36.68,40,9,72,False,8,0.00010707715803575536,False,False,1,BUSINESS,User_3291
ACC003292,89469.32,5.271817834147926e-05,6,1017,0,3.56,30,2,6,False,3,5.041339209956936e-05,False,False,0,CURRENT,User_3292
ACC003293,43858.03,0.0017533565368826687,2,1008,0,100,8,3,210,True,70,8.464228806320921e-05,True,True,1,SAVINGS,User_3293
ACC003294,44376.54,7.249535294680801e-05,5,989,0,8.1,7,6,12,False,2,9.702071258438083e-05,True,False,0,CURRENT,User_3294
ACC003295,81238.17,0.00010501033619910466,1,1054,0,3.57,14,3,6,False,2,6.281976344115882e-05,False,False,0,SAVINGS,User_3295
ACC003296,98843.78,0.00020214836883179595,8,1028,0,18.06,50,6,36,False,6,3.918307370780949e-05,True,False,1,SAVINGS,User_3296
ACC003297,20251.61,0.0006591202415866431,5,989,0,28.67,19,9,54,False,6,0.00010824691406949338,True,False,0,SAVINGS,User_3297
ACC003298,14026.61,0.00028113452912474814,8,1028,0,18.66,11,10,30,False,3,0.00013175212605015608,True,False,0,BUSINESS,User_3298
ACC003299,77045.58,0.00010236498591853487,7,1027,0,8.05,6,4,16,False,4,3.8240694964137134e-05,False,False,0,SAVINGS,User_3299
ACC003300,6143.27,0.0001881222072696272,6,1017,0,4.63,7,3,9,False,3,0.0001096674693709133,True,False,0,SAVINGS,User_3300
ACC003301,2883.08,0.0002461454401032373,6,1017,0,12.6,30,7,21,False,3,7.190303658989089e-05,False,False,0,BUSINESS,User_3301
ACC003302,62085.86,0.0006589399097967262,9,1048,0,20.82,33,11,33,False,3,0.00025465348963641955,False,False,0,BUSINESS,User_3302
ACC003303,70231.17,0.0001756887264999322,2,1008,0,8.57,43,3,15,False,5,5.370203466146043e-05,True,False,0,BUSINESS,User_3303
ACC003304,24004.46,0.00030794308454427347,9,1048,0,20.73,24,11,33,False,3,0.00020053053354685492,False,False,0,SAVINGS,User_3304
ACC003305,90952.58,0.00019880593520880347,0,1045,0,4.58,48,3,9,False,3,6.262362279630383e-05,False,False,0,BUSINESS,User_3305
ACC003306,20327.43,0.003903566455292892,3,990,0,100,25,6,420,True,70,0.000132396577867919,False,True,5,SAVINGS,User_3306
ACC003307,54947.29,0.0005710653273567252,5,989,0,18.7,47,7,35,False,5,0.0001422938834781273,True,False,0,BUSINESS,User_3307
ACC003308,74160.74,0.00025699570737958973,4,992,0,12.63,45,5,25,False,5,0.00010924855668326387,True,False,1,BUSINESS,User_3308
ACC003309,53426.68,0.00010558675084499823,0,1045,0,14.12,39,10,20,False,2,0.00011016947903008728,False,False,0,CURRENT,User_3309
ACC003310,36233.88,0.00015837701891692206,0,1045,0,12.59,31,7,21,False,3,7.316019667789337e-05,True,False,1,SAVINGS,User_3310
ACC003311,25370.71,0.0009600479515691861,6,1017,0,28.66,14,6,54,False,9,6.819918150878805e-05,False,False,0,CURRENT,User_3311
ACC003312,47883.69,0.00044002816904393816,8,1028,0,18.69,44,7,35,False,5,0.00014500270050118752,True,False,0,BUSINESS,User_3312
ACC003313,3849.59,0.0005370288292362462,7,1027,0,21.71,28,8,40,False,5,0.00015614816346744078,True,False,1,SAVINGS,User_3313
ACC003314,77149.32,0.00030063875743878226,5,989,0,16.66,32,9,27,False,3,0.00013217029044539284,False,False,0,SAVINGS,User_3314
ACC003315,1805.55,0.00020983623287971554,8,1028,0,11.21,25,8,16,False,2,0.00019253524317706694,True,False,0,SAVINGS,User_3315
ACC003316,73243.04,0.00012336449682960818,3,990,0,6.61,5,4,12,False,3,9.996162024751452e-05,True,False,0,SAVINGS,User_3316
ACC003317,20455.82,0.0037667474939229685,4,992,1,100,31,6,366,True,61,8.76139101028715e-05,False,True,3,CURRENT,User_3317
ACC003318,25155.39,0.0002478870324857709,3,990,0,3.57,40,3,6,False,2,4.164559813592342e-05,True,False,0,BUSINESS,User_3318
ACC003319,86940.75,0.00021082010761607262,1,1054,0,6.63,13,4,12,False,3,0.00011336752516004455,True,False,0,SAVINGS,User_3319
ACC003320,53733.26,0.0,1,1054,0,0.02,37,0,0,False,3,1.6281158478433663e-05,False,False,0,CURRENT,User_3320
ACC003321,64312.42,0.0005852521789101541,3,990,0,10.65,43,5,20,False,4,8.898056783171377e-05,True,False,0,SAVINGS,User_3321
ACC003322,70910.98,0.00030398197615825497,5,989,0,8.62,48,5,15,False,3,8.505510981952268e-05,False,False,0,BUSINESS,User_3322
ACC003323,72941.17,7.639214396182854e-05,6,1017,0,5.06,33,4,8,False,2,5.301399416083777e-05,False,False,0,BUSINESS,User_3323
ACC003324,73941.36,0.0004521068290218945,5,989,0,25.23,43,8,48,False,6,0.00018818945252069278,True,False,0,CURRENT,User_3324
ACC003325,51036.89,0.00043130596492585693,5,989,0,22.92,24,12,36,False,3,0.00037580426756775553,False,False,1,BUSINESS,User_3325
ACC003326,92392.55,9.179676599136799e-05,9,1048,0,6.58,46,5,10,False,2,7.106544393456025e-05,True,False,0,CURRENT,User_3326
ACC003327,21909.58,0.00038396620735248914,4,992,0,15.61,44,4,28,False,7,7.090605043803988e-05,False,False,1,BUSINESS,User_3327
ACC003328,17026.24,0.0,0,1045,0,0.19,7,5,0,False,0,0.00019230567794992201,True,False,0,SAVINGS,User_3328
ACC003329,83395.44,0.0003625559135525207,9,1048,0,8.68,40,5,15,False,3,0.00014743757251364675,True,False,0,BUSINESS,User_3329
ACC003330,22695.91,0.00035631813838497524,1,1054,0,18.69,44,10,30,False,3,0.00015508669755534465,False,False,0,BUSINESS,User_3330
ACC003331,29397.83,0.00012565854954678965,1,1054,0,10.55,40,3,18,False,6,3.8781965492802915e-05,True,False,0,CURRENT,User_3331
ACC003332,8820.93,0.0001982900091477036,8,1028,0,12.6,5,5,25,False,5,8.021574156007695e-05,True,False,0,BUSINESS,User_3332
ACC003333,80470.45,0.00023725676051345517,5,989,0,8.12,21,4,16,False,4,9.996799097837857e-05,True,False,0,CURRENT,User_3333
ACC003334,55863.29,0.00016566480364875908,9,1048,0,12.61,39,7,21,False,3,8.905346486015066e-05,False,False,0,SAVINGS,User_3334
ACC003335,85047.44,0.0003842085693466893,8,1028,0,8.15,27,4,16,False,4,0.0001141197620045578,False,False,0,SAVINGS,User_3335
ACC003336,75648.86,0.00019028743711535704,9,1048,0,11.14,27,8,16,False,2,0.0001232517875839829,True,False,0,SAVINGS,User_3336
ACC003337,56277.6,0.00044964070851360565,2,1008,0,21.65,3,7,42,False,6,0.00010894857819051227,True,False,0,SAVINGS,User_3337
ACC003338,81523.11,5.15699537493782e-05,2,1008,0,2.56,19,3,3,False,1,5.174102870484884e-05,True,False,0,SAVINGS,User_3338
ACC003339,89798.71,0.0002860944305515702,2,1008,0,8.12,5,4,16,False,4,8.641028558122743e-05,False,False,0,CURRENT,User_3339
ACC003340,36838.61,0.0004255649723177899,1,1054,0,13.15,48,6,24,False,4,0.00010345905778055142,False,False,0,BUSINESS,User_3340
ACC003341,54064.58,0.0009157449547269301,7,1027,0,8.72,2,5,15,False,3,0.0001267098899397151,False,False,0,SAVINGS,User_3341
ACC003342,74801.38,0.00019260740808652098,4,992,0,6.57,15,2,10,False,5,5.515784688071742e-05,False,False,0,SAVINGS,User_3342
ACC003343,87771.21,0.0,6,1017,0,0.02,24,0,0,False,2,1.6281158478433663e-05,False,False,0,SAVINGS,User_3343
ACC003344,28668.87,0.0005065051360198564,4,992,0,11.19,39,8,16,False,2,0.00013584343315382305,True,False,0,CURRENT,User_3344
ACC003345,2907.32,7.13183857348944e-05,3,990,0,5.59,17,6,6,False,1,8.037675693177471e-05,True,False,1,SAVINGS,User_3345
ACC003346,68225.91,0.000134883183911141,2,1008,0,8.05,9,4,16,False,4,4.0654039867030623e-05,False,False,0,BUSINESS,User_3346
ACC003347,77076.98,1.920363373295153e-05,6,1017,0,3.59,45,4,4,False,1,8.732632688045125e-05,True,False,0,BUSINESS,User_3347
ACC003348,13731.68,0.0003723894589205651,6,1017,0,13.14,21,6,24,False,4,0.00010345688784983756,False,False,0,SAVINGS,User_3348
ACC003349,97798.34,0.0003180000218707883,4,992,0,8.63,23,5,15,False,3,0.00010206773825760492,True,False,0,SAVINGS,User_3349
ACC003350,66795.32,0.0004402997986802172,5,989,0,21.76,50,8,40,False,5,0.00021628048906275092,False,False,0,CURRENT,User_3350
ACC003351,32422.21,0.0009395053999360141,2,1008,0,28.29,13,12,48,False,4,0.0001918118016674931,True,False,0,BUSINESS,User_3351
ACC003352,16076.2,0.00037091592599681735,7,1027,0,14.71,47,8,24,False,3,0.0001740564565600408,True,False,0,BUSINESS,User_3352
ACC003353,20448.8,0.001084744125513393,4,992,0,13.25,22,6,24,False,4,0.00013877957267206142,False,False,0,CURRENT,User_3353
ACC003354,85510.06,0.0001928849807881198,8,1028,0,12.57,36,5,25,False,5,5.468132413200263e-05,False,False,0,CURRENT,User_3354
ACC003355,32537.21,0.0002227564270952442,7,1027,0,16.65,35,9,27,False,3,0.00012391145434589097,True,False,0,CURRENT,User_3355
ACC003356,29102.78,0.00041515709290205723,2,1008,0,14.71,25,8,24,False,3,0.0001728388377700395,False,False,1,BUSINESS,User_3356
ACC003357,22696.09,0.00030856534039277013,5,989,0,8.6,29,3,15,False,5,7.174422896457016e-05,True,False,0,CURRENT,User_3357
ACC003358,88241.34,0.00026279145741042736,9,1048,0,15.56,38,5,30,False,6,3.621474272916847e-05,True,False,0,CURRENT,User_3358
ACC003359,24925.66,0.00010328086255842113,8,1028,0,6.53,41,3,12,False,4,2.157207825449793e-05,True,False,0,CURRENT,User_3359
ACC003360,69280.61,0.00010550504333304395,2,1008,0,6.56,17,4,12,False,3,5.1263466129356956e-05,True,False,0,SAVINGS,User_3360
ACC003361,14198.91,0.00022979949395053058,9,1048,0,11.16,29,8,16,False,2,0.00013538088729033324,False,False,0,SAVINGS,User_3361
ACC003362,73737.66,2.202833434862634e-05,1,1054,0,2.04,18,2,4,False,2,3.353954577240897e-05,False,False,0,CURRENT,User_3362
ACC003363,43690.77,0.00019468357476525613,9,1048,0,13.1,37,6,24,False,4,7.826916172125064e-05,True,False,0,SAVINGS,User_3363
ACC003364,78689.74,5.4920929621469785e-05,5,989,0,3.53,46,2,6,False,3,2.700885820797159e-05,True,False,0,SAVINGS,User_3364
ACC003365,79085.97,0.000941265463567266,0,1045,0,28.67,42,6,54,False,9,7.708685891395553e-05,False,False,1,BUSINESS,User_3365
ACC003366,14087.0,0.00046257625465156955,6,1017,0,18.66,18,7,35,False,5,0.00011258073244523872,True,False,0,CURRENT,User_3366
ACC003367,72689.29,4.6429732831486614e-05,1,1054,0,6.56,44,7,7,False,1,5.19782584667176e-05,False,False,0,CURRENT,User_3367
ACC003368,3262.46,0.00022849589540340317,5,989,0,10.59,29,4,20,False,5,7.198423138115158e-05,False,False,0,SAVINGS,User_3368
ACC003369,22865.68,0.0002259095011467663,0,1045,0,12.56,41,5,25,False,5,4.110917615761523e-05,False,False,0,CURRENT,User_3369
ACC003370,79316.66,0.00026325676867246017,1,1054,0,15.6,50,7,28,False,4,7.45230295052022e-05,False,False,1,BUSINESS,User_3370
ACC003371,9314.98,0.00020393536782535988,3,990,0,13.06,29,4,24,False,6,4.2122928321779244e-05,False,False,0,SAVINGS,User_3371
ACC003372,97103.03,0.0002495976682412172,9,1048,0,14.57,25,3,24,False,8,4.873640807912843e-05,True,False,0,BUSINESS,User_3372
ACC003373,54910.49,1.1774646730927539e-05,5,989,0,1.52,33,1,2,False,2,1.798104975036438e-05,False,False,0,CURRENT,User_3373
ACC003374,68078.51,1.2935559581326799e-05,2,1008,0,2.52,36,3,3,False,1,2.1230511418873865e-05,False,False,0,SAVINGS,User_3374
ACC003375,90016.83,0.0005256073064220857,9,1048,0,27.62,34,5,50,False,10,6.275456939528841e-05,True,False,0,CURRENT,User_3375
ACC003376,70072.61,0.0001059272311469669,1,1054,0,3.57,26,3,6,False,2,5.9198675576796204e-05,True,False,0,CURRENT,User_3376
ACC003377,20456.76,0.00025353719988465643,3,990,0,21.58,11,8,40,False,5,5.626938877543606e-05,False,False,0,SAVINGS,User_3377
ACC003378,32249.92,0.00034426929915703033,9,1048,0,23.2,28,10,40,False,4,0.00016881426071103725,False,False,1,CURRENT,User_3378
ACC003379,65332.79,0.0007562145540563213,5,989,0,21.99,19,8,40,False,5,0.0004146242959683782,False,False,0,BUSINESS,User_3379
ACC003380,38379.07,0.0004060837776994454,7,1027,0,13.16,10,6,24,False,4,0.00011769817694696279,False,False,0,CURRENT,User_3380
ACC003381,18288.16,2.9884959919089075e-05,5,989,0,5.52,28,1,6,False,6,1.6978789368516633e-05,True,False,0,BUSINESS,User_3381
ACC003382,70855.8,0.0014398470734614801,3,990,0,8.55,48,6,12,False,2,0.00040228688005711113,False,False,0,SAVINGS,User_3382
ACC003383,28336.39,0.0005542886991179109,7,1027,0,21.66,48,8,40,False,5,0.00010423768238422311,False,False,0,SAVINGS,User_3383
ACC003384,37210.66,0.00020395231663774557,2,1008,0,8.67,11,5,15,False,3,0.00014732711850731702,True,False,0,SAVINGS,User_3384
ACC003385,93285.71,0.00023388219449601335,0,1045,0,17.19,43,12,24,False,2,0.00016932246849109468,False,False,0,SAVINGS,User_3385
ACC003386,4808.18,0.0005097923817604371,4,992,1,34.65,19,9,63,False,7,0.00010224148505934847,True,False,1,CURRENT,User_3386
ACC003387,84241.88,0.00027695417048841954,4,992,0,12.63,37,9,18,False,2,0.00010187745917266175,False,False,0,SAVINGS,User_3387
ACC003388,40811.81,0.0009860368475460622,1,1054,0,18.77,16,10,30,False,3,0.00017335688464217372,False,False,0,BUSINESS,User_3388
ACC003389,48275.71,0.00018610666921642534,2,1008,0,5.09,15,4,8,False,2,6.770741268152729e-05,False,False,0,SAVINGS,User_3389
ACC003390,44880.26,0.0003027518854734973,7,1027,0,8.13,22,6,12,False,2,9.703709059875834e-05,True,False,0,CURRENT,User_3390
ACC003391,18435.59,0.0012375647369950132,7,1027,0,10.73,22,5,20,False,4,0.00010956589425817287,True,False,0,BUSINESS,User_3391
ACC003392,10931.91,0.00031662033911715904,0,1045,0,16.66,5,9,27,False,3,0.00012422028972321558,True,False,0,CURRENT,User_3392
ACC003393,87856.01,0.00027308470729620066,2,1008,0,8.59,35,3,15,False,5,6.568137120300546e-05,False,False,0,CURRENT,User_3393
ACC003394,33452.06,0.00045182380462789547,8,1028,0,15.62,49,6,30,False,5,7.435233736082501e-05,True,False,0,CURRENT,User_3394
ACC003395,11189.21,0.004282116667272329,5,989,0,100,16,5,355,True,71,9.259665034608477e-05,True,True,5,CURRENT,User_3395
ACC003396,31306.32,0.00043735761765159397,6,1017,0,9.67,6,7,14,False,2,0.00013039994654258106,False,False,0,BUSINESS,User_3396
ACC003397,35674.93,0.00029404204693390316,6,1017,0,21.6,9,7,42,False,6,6.780850114752238e-05,True,False,0,CURRENT,User_3397
ACC003398,7234.43,0.0006811401889961227,0,1045,0,15.76,23,6,30,False,5,0.00018764312176653515,False,False,0,SAVINGS,User_3398
ACC003399,91407.93,0.0002171121583499803,4,992,0,15.59,48,4,28,False,7,6.738777258576776e-05,True,False,0,CURRENT,User_3399
ACC003400,41750.33,7.905330190748269e-05,6,1017,0,1.53,26,1,2,False,2,1.929703918600898e-05,True,False,0,CURRENT,User_3400
ACC003401,42105.26,0.0002644356206001012,7,1027,0,14.63,3,8,24,False,3,9.92683027373694e-05,False,False,0,CURRENT,User_3401
ACC003402,64449.97,0.0004164273553842684,1,1054,0,10.63,11,5,20,False,4,9.053767425810259e-05,True,False,0,CURRENT,User_3402
ACC003403,58400.22,0.0002634432212660141,8,1028,0,18.07,12,6,36,False,6,4.828741671162559e-05,True,False,0,SAVINGS,User_3403
ACC003404,17443.42,0.0003933944912392241,2,1008,0,10.73,5,5,20,False,4,0.00019174745459022522,True,False,0,CURRENT,User_3404
ACC003405,8120.34,0.00027704158610574624,2,1008,0,13.13,19,6,24,False,4,9.792993001684041e-05,False,False,0,SAVINGS,User_3405
ACC003406,92148.14,0.00030675710760075795,4,992,0,12.59,31,5,25,False,5,5.518182437606629e-05,True,False,0,CURRENT,User_3406
ACC003407,21931.07,0.0004450507209161567,9,1048,0,15.67,34,5,30,False,6,0.00012117147610394552,False,False,0,CURRENT,User_3407
ACC003408,16097.86,0.0006851407202668492,0,1045,0,25.2,25,8,48,False,6,0.00013014191089519623,True,False,0,CURRENT,User_3408
ACC003409,87319.37,0.00035245907691229083,5,989,0,24.64,7,9,45,False,5,0.00010295462779939155,False,False,0,BUSINESS,User_3409
ACC003410,33411.69,0.000234246559313509,8,1028,0,15.55,31,4,28,False,7,3.0263087109190552e-05,True,False,0,CURRENT,User_3410
ACC003411,72777.74,0.0010629326057998855,3,990,0,18.18,44,6,36,False,6,7.222017649018112e-05,True,False,0,BUSINESS,User_3411
ACC003412,48522.2,0.00015923314822490544,8,1028,0,3.61,21,3,6,False,2,9.519917937601839e-05,False,False,0,CURRENT,User_3412
ACC003413,26572.03,0.00033734412112868385,9,1048,0,24.62,7,5,45,False,9,8.638477630960425e-05,False,False,1,BUSINESS,User_3413
ACC003414,18381.45,0.00014471030761059386,5,989,0,8.6,47,5,15,False,3,8.74896458900056e-05,True,False,0,CURRENT,User_3414
ACC003415,19956.9,0.00027824255701359746,8,1028,0,11.13,21,8,16,False,2,0.00010318759569996386,False,False,0,SAVINGS,User_3415
ACC003416,2559.31,0.0001243360850708425,9,1048,0,6.62,6,7,7,False,1,0.00010296356070998416,False,False,0,CURRENT,User_3416
ACC003417,2855.48,0.00021870544479724664,4,992,0,8.58,40,3,15,False,5,5.954006850312273e-05,True,False,0,SAVINGS,User_3417
ACC003418,43095.21,0.000238105137203915,5,989,0,12.61,23,3,21,False,7,9.008650155365284e-05,True,False,1,BUSINESS,User_3418
ACC003419,91036.92,7.469317735813959e-05,5,989,0,7.58,14,8,8,False,1,7.165501721949623e-05,True,False,0,BUSINESS,User_3419
ACC003420,91702.8,0.000162721570785892,8,1028,0,15.57,2,4,28,False,7,5.374199010656788e-05,True,False,0,BUSINESS,User_3420
ACC003421,74411.22,8.046646294810769e-05,0,1045,0,3.55,47,3,6,False,2,4.6007412441301254e-05,True,False,0,SAVINGS,User_3421
ACC003422,51083.12,0.0002840278982898191,6,1017,0,13.13,10,6,24,False,4,9.837619212198136e-05,True,False,0,BUSINESS,User_3422
ACC003423,98332.75,0.0003439124779159358,2,1008,0,9.63,26,7,14,False,2,9.888575597296278e-05,False,False,0,BUSINESS,User_3423
ACC003424,62468.42,0.00014446692818748845,9,1048,0,8.09,32,4,16,False,4,7.389263087691838e-05,True,False,0,SAVINGS,User_3424
ACC003425,23758.34,0.00048778776112002155,0,1045,0,32.14,45,10,60,False,6,9.369540503663794e-05,True,False,0,SAVINGS,User_3425
ACC003426,91370.56,0.0011765267514148078,5,989,0,15.69,20,5,30,False,6,7.33609889131835e-05,True,False,1,CURRENT,User_3426
ACC003427,50068.54,0.002237449488381146,5,989,0,14.92,45,8,24,False,3,0.00019273540174136595,False,False,0,BUSINESS,User_3427
ACC003428,25679.1,7.521001590526934e-05,4,992,0,8.7,6,9,9,False,1,0.00019529754564586116,False,False,0,CURRENT,User_3428
ACC003429,32569.05,0.00023197570064439774,5,989,0,12.61,42,7,21,False,3,8.43319049226087e-05,True,False,1,SAVINGS,User_3429
ACC003430,10908.3,0.0002645085338016599,2,1008,0,12.59,14,3,21,False,7,6.482668966344657e-05,False,False,0,SAVINGS,User_3430
ACC003431,5989.16,0.00032153586317428635,2,1008,0,12.6,15,5,25,False,5,6.570097747004127e-05,True,False,0,CURRENT,User_3431
ACC003432,1156.38,0.0006223162190958728,6,1017,0,24.65,30,5,45,False,9,8.540103108513953e-05,True,False,0,SAVINGS,User_3432
ACC003433,37321.42,0.000279410506293438,0,1045,0,15.57,4,6,30,False,5,4.629696473035266e-05,False,False,2,SAVINGS,User_3433
ACC003434,13513.98,0.0005086830150685684,1,1054,0,24.7,4,7,49,False,7,0.0001504950942682796,True,False,0,CURRENT,User_3434
ACC003435,54855.17,0.00018656285280937299,6,1017,0,10.57,23,3,18,False,6,5.164661694209224e-05,True,False,0,SAVINGS,User_3435
ACC003436,41363.2,0.0001635036109384425,3,990,0,18.06,29,6,36,False,6,4.40514637479423e-05,True,False,0,SAVINGS,User_3436
ACC003437,55895.49,0.0006756414739875812,8,1028,0,21.7,1,7,42,False,6,0.0001330832580838321,False,False,0,BUSINESS,User_3437
ACC003438,18583.51,7.761044294637019e-05,3,990,0,10.56,20,5,20,False,4,5.492476654353841e-05,True,False,0,BUSINESS,User_3438
ACC003439,93249.58,0.0005830596371730182,7,1027,0,45.69,49,11,88,False,8,0.0001343069198922306,False,False,0,SAVINGS,User_3439
ACC003440,52368.34,4.4936905148117216e-05,5,989,0,5.02,19,2,8,False,4,1.8152505092056052e-05,True,False,0,SAVINGS,User_3440
ACC003441,86773.13,0.0002963412488745822,9,1048,0,18.59,36,5,35,False,7,5.6440902153382165e-05,True,False,0,SAVINGS,User_3441
ACC003442,5676.37,0.00012677899593447665,8,1028,0,8.2,14,6,12,False,2,0.00018919804930152119,True,False,0,CURRENT,User_3442
ACC003443,28491.85,0.0005780051748582131,6,1017,0,24.69,34,7,49,False,7,0.00012894555287567308,True,False,0,SAVINGS,User_3443
ACC003444,16292.6,0.00023058833140804862,3,990,0,15.58,46,7,28,False,4,5.501711977724491e-05,True,False,1,CURRENT,User_3444
ACC003445,15231.89,0.00031706416988789947,0,1045,0,21.61,16,6,42,False,7,7.454581418088917e-05,False,False,0,CURRENT,User_3445
ACC003446,16076.76,0.000168006365030119,1,1054,0,9.56,8,7,14,False,2,4.74759059027671e-05,True,False,1,BUSINESS,User_3446
ACC003447,29910.31,0.0013832054493949392,0,1045,0,28.76,13,8,56,False,7,0.00012351614852513498,True,False,1,CURRENT,User_3447
ACC003448,68259.34,0.0002217301920102855,1,1054,0,10.67,30,5,20,False,4,0.00014956941581054016,False,False,0,BUSINESS,User_3448
