accountNumber,balance,betweenness,communityId,communitySize,cycleCount,fraudScore,freq,inDegree,intermediateAccount,is_suspicious,outDegree,pagerank,regularIntervalTransaction,suspicious,triangleCount,type,user,fraud_score
ACC002397,25815.43,0.0,0,1045,0,0.06,26,3,0,False,0,5.822889789586055e-05,True,False,0,SAVINGS,User_2397,0.1359245206939244
ACC002398,91112.08,0.0003978682777111,3,990,0,20.85,16,9,36,False,4,0.0003089065087573,False,False,0,CURRENT,User_2398,0.18107255937926575
ACC002399,9969.7,0.0003491549790532,2,1008,0,23.34,18,16,32,False,2,0.000303784454836,True,False,0,SAVINGS,User_2399,0.2651315303727236
ACC002400,4485.75,0.0002224026424785,5,989,0,15.59,20,4,28,False,7,6.80365023753293e-05,False,False,0,SAVINGS,User_2400,0.0743267223028751
ACC002401,70863.64,0.0001317810260783,2,1008,0,8.61,34,5,15,False,3,9.193787141050976e-05,True,False,1,SAVINGS,User_2401,0.0908731088311106
ACC002402,40713.02,2.244684058147917e-05,0,1045,0,2.02,27,2,4,False,2,1.887317014471185e-05,True,False,0,CURRENT,User_2402,0.14008229386321733
ACC002403,86657.94,0.0007687718204682,4,992,0,28.73,34,9,54,False,6,0.0001503333825451,True,False,1,SAVINGS,User_2403,0.15751746560617555
ACC002404,83040.13,8.618473568485509e-05,5,989,0,6.54,21,3,12,False,4,3.450464626964413e-05,True,False,0,SAVINGS,User_2404,0.057978173874000505
ACC002405,1827.62,0.0002319442552206,0,1045,0,16.66,41,9,27,False,3,0.000132641697765,True,False,1,BUSINESS,User_2405,0.19911837351029577
ACC002406,31157.08,0.0004181520248687,2,1008,0,15.64,8,6,30,False,5,0.0001016636999803,False,False,1,SAVINGS,User_2406,0.09132177303518216
ACC002407,12633.9,0.0011619630413131,8,1028,0,18.72,39,10,30,False,3,0.0001008210792962,False,False,0,BUSINESS,User_2407,0.1255155130053636
ACC002408,21409.0,0.0002095409894567,5,989,0,8.59,37,5,15,False,3,6.997961478832945e-05,True,False,0,CURRENT,User_2408,0.04213447770756443
ACC002409,13332.77,0.0009732481385102,7,1027,0,8.72,14,5,15,False,3,0.0001178407249731,False,False,0,BUSINESS,User_2409,0.06942475659841216
ACC002410,53748.27,0.0002115329405193,5,989,0,18.54,23,5,35,False,7,2.315429253471708e-05,True,False,0,BUSINESS,User_2410,0.05771204813235174
ACC002411,46627.12,0.0006245161456883,7,1027,0,30.69,38,11,55,False,5,0.0001270951059606,True,False,0,CURRENT,User_2411,0.11646085336780182
ACC002412,20931.53,0.0001005099040894,9,1048,0,8.56,34,3,15,False,5,4.918267976725425e-05,False,False,0,SAVINGS,User_2412,0.09262288036561969
ACC002413,94283.15,0.0003248528079584,4,992,0,8.15,20,6,12,False,2,0.0001138677466944,True,False,0,BUSINESS,User_2413,0.055747347076327024
ACC002414,31602.16,7.112560970234018e-05,4,992,0,5.62,47,6,6,False,1,0.0001107806830138,False,False,0,BUSINESS,User_2414,0.09345840346029854
ACC002415,12029.83,8.528957965599888e-05,1,1054,0,7.6,11,8,8,False,1,9.154246325592472e-05,False,False,0,CURRENT,User_2415,0.13416869130192494
ACC002416,33071.08,0.0004556258833247,9,1048,0,6.58,36,3,12,False,4,3.4062923864412916e-05,False,False,0,CURRENT,User_2416,0.09010523247453073
ACC002417,93376.24,0.000736866878876,6,1017,0,8.66,7,5,15,False,3,9.126820401343666e-05,True,False,0,SAVINGS,User_2417,0.07490135163621
ACC002418,7027.59,0.0002989582918821,1,1054,0,10.61,47,3,18,False,6,8.456770813890272e-05,False,False,0,CURRENT,User_2418,0.13281084257274337
ACC002419,38522.94,0.0001572712486248,7,1027,0,10.56,7,6,18,False,3,4.3980157135449254e-05,True,False,0,SAVINGS,User_2419,0.04845497474747598
ACC002420,70603.33,0.0009585158562247,3,990,0,15.75,14,11,22,False,2,0.0001537837044975,False,False,0,BUSINESS,User_2420,0.13948801626015794
ACC002421,83397.15,0.0002921003299867,5,989,0,10.64,17,5,20,False,4,0.0001136746549803,False,False,0,BUSINESS,User_2421,0.02310788983281615
ACC002422,51902.99,0.000196791012914,4,992,0,13.11,38,6,24,False,4,8.75599495754449e-05,False,False,0,BUSINESS,User_2422,0.020588799182428355
ACC002423,84460.41,9.227407283151452e-05,4,992,0,3.55,29,3,6,False,2,4.300394805650699e-05,False,False,0,CURRENT,User_2423,0.058815652907300946
ACC002424,79887.07,0.0001296668450904,8,1028,0,6.57,19,3,12,False,4,6.062510905826715e-05,False,False,0,BUSINESS,User_2424,0.030534826535378853
ACC002425,28392.33,5.443406706036515e-05,5,989,0,3.55,11,1,4,False,4,4.4082082359917554e-05,True,False,0,SAVINGS,User_2425,0.1179617614208821
ACC002426,47856.0,7.911080022695967e-05,7,1027,0,5.09,30,4,8,False,2,8.146698123483555e-05,False,False,0,SAVINGS,User_2426,0.018049913832340916
ACC002427,5108.51,0.0012728460730492,4,992,0,16.74,17,9,27,False,3,0.000108636303798,False,False,0,SAVINGS,User_2427,0.13081419002207167
ACC002428,95977.23,0.0002012032316471,9,1048,0,3.6,4,3,6,False,2,8.268665985028154e-05,False,False,0,CURRENT,User_2428,0.1382162655081541
ACC002429,93116.69,0.0006050141513626,5,989,0,25.18,38,8,48,False,6,0.0001222593857938,True,False,0,BUSINESS,User_2429,0.09836419355436567
ACC002430,50356.62,4.332528301393944e-05,4,992,0,4.53,20,3,9,False,3,2.9463047075759312e-05,False,False,0,BUSINESS,User_2430,0.05405937525489714
ACC002431,91445.59,0.0002264938845844,7,1027,0,13.09,41,6,24,False,4,6.426319015393457e-05,False,False,0,BUSINESS,User_2431,0.02644513398754942
ACC002432,22640.87,5.108621993785945e-05,8,1028,0,3.54,40,3,6,False,2,3.096971103907604e-05,False,False,0,BUSINESS,User_2432,0.08606089918167363
ACC002433,61858.78,0.0002517434626568,8,1028,0,6.6,39,5,10,False,2,7.434740126847096e-05,True,False,0,SAVINGS,User_2433,0.029632021476127524
ACC002434,18226.28,0.0002758621901936,4,992,0,15.63,4,5,30,False,6,0.0001046551500444,False,False,0,BUSINESS,User_2434,0.05947534313352369
ACC002435,52044.99,0.0003012467952344,4,992,0,18.17,41,8,32,False,4,0.0001409197151341,True,False,0,SAVINGS,User_2435,0.04802821273938344
ACC002436,29604.35,0.0002299981671509,0,1045,0,8.59,17,5,15,False,3,6.385844396567734e-05,False,False,0,BUSINESS,User_2436,0.06951095443201809
ACC002437,59149.6,0.0003123287044331,2,1008,0,15.75,34,4,28,False,7,0.00021443223325,True,False,0,SAVINGS,User_2437,0.10791059304943819
ACC002438,77466.68,0.0005115743459493,3,990,0,25.67,25,11,44,False,4,0.0001198615130021,False,False,2,BUSINESS,User_2438,0.2042661795485566
ACC002439,61017.49,0.0003519473934129,6,1017,0,13.16,46,6,24,False,4,0.0001227236815819,True,False,0,CURRENT,User_2439,0.0360945975486017
ACC002440,22166.32,0.0003516946812571,9,1048,0,18.61,43,7,35,False,5,7.945974001027963e-05,True,False,0,BUSINESS,User_2440,0.07856648254243952
ACC002441,20673.92,0.0003822722852909,2,1008,0,18.7,41,7,35,False,5,0.000158328481283,True,False,1,BUSINESS,User_2441,0.11582354717168784
ACC002442,79575.61,7.198875705346144e-05,6,1017,0,12.63,10,13,13,False,1,0.0001215166838824,False,False,0,BUSINESS,User_2442,0.14923089404738352
ACC002443,71908.11,6.796660382583316e-05,7,1027,0,5.07,11,4,8,False,2,6.76429287405981e-05,False,False,0,CURRENT,User_2443,0.03378307230219905
ACC002444,58387.78,0.000439728629594,9,1048,0,18.65,49,7,35,False,5,0.0001060460914875,True,False,0,BUSINESS,User_2444,0.10400175942266149
ACC002445,18792.21,6.60343938245276e-05,8,1028,0,8.56,28,5,15,False,3,5.163982025640462e-05,True,False,1,BUSINESS,User_2445,0.09370606507665849
ACC002446,37942.18,0.0002350671614638,7,1027,0,10.65,22,6,18,False,3,0.0001237371222618,False,False,0,SAVINGS,User_2446,0.004764331351676208
ACC002447,80985.02,0.0002219552004985,1,1054,0,8.62,30,5,15,False,3,9.570309470525024e-05,True,False,0,BUSINESS,User_2447,0.06381210287931133
ACC002448,71600.01,0.000119046150323,0,1045,0,6.6,30,4,12,False,3,8.992934567900244e-05,True,False,0,SAVINGS,User_2448,0.06580480894848781
ACC002449,13130.4,0.0007273243306123,2,1008,0,40.67,23,11,77,False,7,9.753626977497906e-05,True,False,0,BUSINESS,User_2449,0.16787410701353025
ACC002450,6031.56,0.0005895635670679,1,1054,0,21.69,30,8,40,False,5,0.0001349088299378,False,False,1,BUSINESS,User_2450,0.17420881814512815
ACC002451,92379.41,0.0001316888470639,4,992,0,9.61,3,7,14,False,2,9.360334431127004e-05,True,False,0,BUSINESS,User_2451,0.08669806946481222
ACC002452,84287.43,0.0002168045558596,5,989,0,6.58,5,5,10,False,2,5.6538186660657146e-05,True,False,0,CURRENT,User_2452,0.06522816943067923
ACC002453,91867.16,0.0002356621858295,7,1027,0,13.1,27,6,24,False,4,7.674221585564537e-05,True,False,0,SAVINGS,User_2453,0.02225697418559039
ACC002454,30330.06,0.0001764959019863,8,1028,0,13.05,48,6,24,False,4,3.6132979166983666e-05,False,False,0,BUSINESS,User_2454,0.07566268678772603
ACC002455,94871.5,0.0001674950894066,6,1017,0,8.56,28,3,15,False,5,4.447596604563527e-05,False,False,0,BUSINESS,User_2455,0.04476518998440385
ACC002456,2619.14,0.001357210259875,1,1054,0,15.77,24,7,28,False,4,0.0001324278938495,True,False,1,SAVINGS,User_2456,0.2201876793945724
ACC002457,34787.97,0.0001492463815037,0,1045,0,8.58,17,5,15,False,3,6.771521311406754e-05,True,False,0,CURRENT,User_2457,0.05060296091592302
ACC002458,88395.59,0.0004650140172949,6,1017,0,25.14,34,6,48,False,8,9.25445857618577e-05,False,False,0,SAVINGS,User_2458,0.05379329423764811
ACC002459,86175.65,0.0001984781758485,4,992,0,12.65,27,7,21,False,3,0.0001325675098626,True,False,0,SAVINGS,User_2459,0.040130111231076994
ACC002460,10050.57,0.0001379464833784,5,989,0,10.55,41,4,20,False,5,3.63593159833005e-05,False,False,0,SAVINGS,User_2460,0.07917141862803162
ACC002461,44207.87,0.0001756607220417,2,1008,0,10.64,42,6,18,False,3,0.0001212129224354,True,False,0,BUSINESS,User_2461,0.04330867948030934
ACC002462,1185.95,0.0006207211292297,3,990,0,24.65,6,7,49,False,7,8.586377551079038e-05,False,False,0,CURRENT,User_2462,0.1364287436497498
ACC002463,70025.01,0.0002432417481466,0,1045,0,13.11,2,6,24,False,4,8.685049584093194e-05,True,False,0,SAVINGS,User_2463,0.07834406747079375
ACC002464,65983.0,0.0006420840576909,9,1048,0,15.65,11,6,30,False,5,8.973247107894139e-05,True,False,0,SAVINGS,User_2464,0.06832617551116288
ACC002465,79442.83,0.0002578053453318,2,1008,0,12.63,14,9,18,False,2,0.0001070798513826,False,False,0,BUSINESS,User_2465,0.0647874429701414
ACC002466,48643.49,7.510146857061659e-05,4,992,0,8.09,2,6,12,False,2,8.68224291912599e-05,False,False,0,BUSINESS,User_2466,0.05915602550810039
ACC002467,50134.98,0.000189252720605,9,1048,0,14.61,46,8,24,False,3,8.788387895273083e-05,False,False,1,CURRENT,User_2467,0.1298623139697246
ACC002468,44893.17,0.0006189607844335,7,1027,0,28.66,49,9,54,False,6,9.8326389179087e-05,False,False,1,BUSINESS,User_2468,0.14843429479549416
ACC002469,46607.26,0.0001886816328399,5,989,0,10.59,37,6,18,False,3,6.8278203726223e-05,True,False,0,CURRENT,User_2469,0.034604141873743
ACC002470,8906.25,0.0001614442011578,7,1027,0,3.57,4,3,6,False,2,5.726286334758248e-05,False,False,0,SAVINGS,User_2470,0.08261541255719489
ACC002471,8618.0,9.703395050925682e-05,8,1028,0,8.56,3,3,15,False,5,4.86582195760415e-05,False,False,0,CURRENT,User_2471,0.09076666083213908
ACC002472,78137.8,0.0005009651626478,9,1048,0,18.61,21,5,35,False,7,5.68010193259755e-05,True,False,0,SAVINGS,User_2472,0.07480561686567108
ACC002473,70503.34,0.0011956536303501,6,1017,0,20.83,37,9,36,False,4,0.0002118248359501,False,False,1,SAVINGS,User_2473,0.17251190536835992
ACC002474,99074.34,0.0002176399600159,1,1054,0,11.14,15,8,16,False,2,0.00011716608957,False,False,0,BUSINESS,User_2474,0.1179392219050052
ACC002475,51606.49,0.0001466269959966,5,989,0,10.59,9,6,18,False,3,7.497506280026181e-05,True,False,0,CURRENT,User_2475,0.041294352737557743
ACC002476,55356.04,0.0004527917711965,5,989,0,14.71,46,8,24,False,3,0.0001615775097549,False,False,0,CURRENT,User_2476,0.07514168946313272
ACC002477,30665.34,0.0015134793341973,0,1045,1,46.8,12,7,84,False,12,0.0001449714877673,True,False,1,BUSINESS,User_2477,0.43494084429076124
ACC002478,53524.8,0.0002424298647017,3,990,0,18.64,48,7,35,False,5,0.0001176825958695,True,False,0,SAVINGS,User_2478,0.06854170840521707
ACC002479,16064.96,0.0003202436866214,8,1028,0,21.69,8,8,40,False,5,0.0001550520621862,True,False,0,CURRENT,User_2479,0.08659996375313926
ACC002480,66433.87,0.0001616360302011,4,992,0,14.64,4,8,24,False,3,0.0001204549663957,False,False,0,BUSINESS,User_2480,0.055597381954503165
ACC002481,11044.08,0.0005236614022953,7,1027,0,22.81,1,12,36,False,3,0.0002551034665432,True,False,0,BUSINESS,User_2481,0.24697366676995827
ACC002482,28499.59,0.0020308131151761,1,1054,0,100.0,46,3,204,True,68,4.5137556022882906e-05,False,True,3,CURRENT,User_2482,0.78548029340561
ACC002483,67197.79,0.0004448727322267,7,1027,0,21.66,5,5,40,False,8,0.0001109540566323,False,False,0,CURRENT,User_2483,0.055351225440485693
ACC002484,37654.56,0.0001718948866472,3,990,0,11.1,9,8,16,False,2,7.925875125855534e-05,True,False,0,CURRENT,User_2484,0.06412404271407754
ACC002485,83394.75,0.0003824264361456,3,990,0,18.17,42,6,36,False,6,0.0001331666643733,True,False,0,SAVINGS,User_2485,0.058766037692630266
ACC002486,30961.01,0.0006836363428135,6,1017,0,25.74,6,11,44,False,4,0.0001718808761321,True,False,0,SAVINGS,User_2486,0.13659291064151982
ACC002487,99212.44,0.0003825478829952,2,1008,0,21.63,41,7,42,False,6,9.18450293737563e-05,False,False,0,SAVINGS,User_2487,0.09543112816991847
ACC002488,73869.55,0.000200393060798,2,1008,0,11.1,13,8,16,False,2,8.185517484224963e-05,False,False,0,BUSINESS,User_2488,0.05084470784698152
ACC002489,39491.64,9.063468974944988e-05,8,1028,0,5.06,41,2,8,False,4,4.8218928699194415e-05,False,False,0,SAVINGS,User_2489,0.07222250959408039
ACC002490,68694.1,0.0002392940849426,3,990,0,10.72,8,6,18,False,3,0.0001950003420636,True,False,1,BUSINESS,User_2490,0.14705643539582888
ACC002491,99531.9,0.0001602743967529,6,1017,0,10.57,28,5,20,False,4,5.8676090667710094e-05,False,False,0,BUSINESS,User_2491,0.04384870569731465
ACC002492,9697.74,0.0001991943292629,9,1048,0,8.58,1,3,15,False,5,6.15807628234474e-05,True,False,0,CURRENT,User_2492,0.13170205750166955
ACC002493,4483.25,0.0004654597885335,9,1048,0,24.66,36,9,45,False,5,0.0001138195012072,True,False,0,SAVINGS,User_2493,0.13049712371016595
ACC002494,15053.82,9.67314521687329e-05,9,1048,0,8.59,37,5,15,False,3,8.407814835927021e-05,True,False,0,CURRENT,User_2494,0.07207340558151284
ACC002495,27696.82,0.0002252524347191,2,1008,0,16.66,17,9,27,False,3,0.0001414789863757,True,False,0,SAVINGS,User_2495,0.06052154123010104
ACC002496,21412.79,0.0003820795447225,8,1028,0,18.16,1,8,32,False,4,0.0001255467258998,False,False,0,SAVINGS,User_2496,0.07525763916411445
ACC002497,96257.01,0.0001781178672563,1,1054,0,8.16,27,6,12,False,2,0.0001411451806653,True,False,0,BUSINESS,User_2497,0.10838021673281897
ACC002498,1146.01,0.000127726175309,1,1054,0,8.58,29,5,15,False,3,6.746426529543862e-05,False,False,0,CURRENT,User_2498,0.10114092721887367
ACC002499,28319.83,0.0001029139479963,5,989,0,6.56,28,3,12,False,4,4.541705751992916e-05,True,False,0,CURRENT,User_2499,0.044579535190494554
ACC002500,85525.59,0.0001514493368836,9,1048,0,8.06,45,4,16,False,4,4.31096684334551e-05,True,False,0,BUSINESS,User_2500,0.1000696317115261
ACC002501,34339.91,0.0003319341436956,4,992,0,18.71,43,7,35,False,5,0.0001783814693506,True,False,1,BUSINESS,User_2501,0.11616441196941092
ACC002502,52052.34,0.0002501269600424,4,992,0,13.1,13,6,24,False,4,7.695782818983669e-05,True,False,0,CURRENT,User_2502,0.024329234514209028
ACC002503,95998.42,0.0001518972872064,8,1028,0,10.59,16,6,18,False,3,7.428179505823556e-05,True,False,0,SAVINGS,User_2503,0.04001889643635342
ACC002504,95625.93,0.0003515864006364,9,1048,0,15.74,43,7,28,False,4,0.0002075951043667,False,False,0,BUSINESS,User_2504,0.15792798303766686
ACC002505,82797.25,0.0007285925606587,9,1048,0,28.68,34,9,54,False,6,0.0001084430275521,False,False,0,BUSINESS,User_2505,0.13782155326674908
ACC002506,40522.73,0.0004612350000111,5,989,0,28.72,17,7,56,False,8,0.0001745339109191,True,False,0,BUSINESS,User_2506,0.1026228144378181
ACC002507,11181.07,0.0005627726282687,5,989,0,25.67,1,11,44,False,4,0.0001128875116841,False,False,3,BUSINESS,User_2507,0.3389184969797558
ACC002508,68070.95,0.0004613395409062,8,1028,0,15.78,42,6,30,False,5,0.0002340599077189,False,False,1,BUSINESS,User_2508,0.1343323490122074
ACC002509,18424.11,0.0001626575773283,7,1027,0,4.57,23,3,9,False,3,5.603139240116056e-05,True,False,0,CURRENT,User_2509,0.040753897589760425
ACC002510,20895.72,0.000309739985298,0,1045,0,5.11,11,2,8,False,4,8.196159667418595e-05,False,False,0,CURRENT,User_2510,0.12496111417017228
ACC002511,16017.03,0.000568578875668,9,1048,0,12.69,19,7,21,False,3,0.0001339122429469,False,False,0,CURRENT,User_2511,0.08460685541413215
ACC002512,26444.6,0.0002586304672398,7,1027,0,10.62,18,6,18,False,3,9.544480156305884e-05,True,False,0,BUSINESS,User_2512,0.016483946802048743
ACC002513,91604.83,0.0003845005667393,8,1028,0,12.67,15,9,18,False,2,0.0001267360743459,False,False,2,SAVINGS,User_2513,0.17772294415515305
ACC002514,56601.46,0.0002768858380101,2,1008,0,8.09,1,4,16,False,4,6.667608755764178e-05,True,False,0,BUSINESS,User_2514,0.07167196077827388
ACC002515,19245.79,0.0001851810550091,1,1054,0,10.55,27,6,18,False,3,3.6312622876475205e-05,True,False,1,SAVINGS,User_2515,0.14211769727042342
ACC002516,74147.44,0.0014728202680962,4,992,0,32.28,46,10,60,False,6,0.0001362991444411,True,False,0,BUSINESS,User_2516,0.19958164558299393
ACC002517,98720.6,0.0003223547954064,8,1028,0,8.13,36,4,16,False,4,9.901730432446888e-05,False,False,0,CURRENT,User_2517,0.06031140476568453
ACC002518,94946.95,0.0001013545174891,6,1017,0,6.59,35,4,12,False,3,7.500226809392108e-05,False,False,0,SAVINGS,User_2518,0.037656737138155184
ACC002519,88663.2,0.0003809559438658,6,1017,0,18.61,41,7,35,False,5,6.890151734006657e-05,True,False,0,CURRENT,User_2519,0.05324773821082229
ACC002520,30535.84,0.0010210343669197,6,1017,0,60.78,1,11,121,False,11,0.0001787050638024,False,False,0,SAVINGS,User_2520,0.28043308880381507
ACC002521,55097.57,0.0003523116280072,7,1027,0,15.61,3,6,30,False,5,7.517417519402682e-05,False,False,0,CURRENT,User_2521,0.03376771411368642
ACC002522,35251.22,0.000228487238188,3,990,0,10.61,48,6,18,False,3,8.567412672689884e-05,True,False,0,BUSINESS,User_2522,0.06044547769663959
ACC002523,3989.72,0.0005222463194525,7,1027,0,32.19,47,10,60,False,6,0.0001420703972228,False,False,0,BUSINESS,User_2523,0.17049207969430288
ACC002524,97936.82,0.0005218980903013,0,1045,0,24.74,40,7,49,False,7,0.0001864057303616,False,False,0,BUSINESS,User_2524,0.19402233026665286
ACC002525,63712.33,0.000196324744116,4,992,0,18.04,41,6,36,False,6,2.3899581104323297e-05,True,False,0,CURRENT,User_2525,0.07536843966965528
ACC002526,75547.13,0.0006144422057564,7,1027,0,32.16,33,8,64,False,8,9.496811640781433e-05,False,False,0,CURRENT,User_2526,0.08381973227556264
ACC002527,33773.44,0.0005143987305154,6,1017,0,23.15,13,10,40,False,4,0.000103559554853,True,False,0,CURRENT,User_2527,0.06450609800350972
ACC002528,76474.01,0.0006721831901761,6,1017,0,25.77,49,11,44,False,4,0.0002053034057263,True,False,0,CURRENT,User_2528,0.18248349671104014
ACC002529,94577.52,0.0002575788376454,1,1054,0,8.14,29,6,12,False,2,0.0001180652334264,True,False,0,SAVINGS,User_2529,0.09512208062481528
ACC002530,55560.4,0.0005916832507831,3,990,0,24.6,6,5,45,False,9,3.6933154064691445e-05,True,False,0,BUSINESS,User_2530,0.10837493584083659
ACC002531,77631.65,0.0001943298142653,3,990,0,12.6,32,7,21,False,3,7.759326621064317e-05,True,False,0,SAVINGS,User_2531,0.034876421553480946
ACC002532,80832.58,0.0003624197855867,1,1054,0,14.71,40,8,24,False,3,0.0001752752417386,False,False,0,SAVINGS,User_2532,0.11130369305508903
ACC002533,51848.12,7.245068035832775e-05,1,1054,0,5.04,11,4,8,False,2,3.258520391173007e-05,True,False,0,SAVINGS,User_2533,0.09531214429209453
ACC002534,52288.27,0.0004438002773029,6,1017,0,15.61,24,6,30,False,5,6.869862056368582e-05,False,False,1,SAVINGS,User_2534,0.03894105053766852
ACC002535,88594.05,0.0001310495299524,3,990,0,10.59,20,6,18,False,3,7.240509160510651e-05,False,False,1,CURRENT,User_2535,0.08130969646235059
ACC002536,52225.32,0.0002448393553665,6,1017,0,18.13,34,8,32,False,4,0.0001050249736514,False,False,0,BUSINESS,User_2536,0.011447716912249025
ACC002537,10985.53,0.0010443007655751,0,1045,0,18.24,21,8,32,False,4,0.000139013828417,True,False,0,BUSINESS,User_2537,0.15149839285499184
ACC002538,99012.76,0.0001315082722844,9,1048,0,12.55,22,5,25,False,5,3.747256028699394e-05,False,False,0,SAVINGS,User_2538,0.10560781105726451
